id,title,tag,vote_count,rating,crew,director,sbert_text
10528.0,Sherlock Holmes (2009),"guyritchie guyritchie guyritchie action adventure crime mystery action adventure crime mystery action adventure crime mystery action adventure crime mystery detective scotlandyard coffin blackmagic arrest partner sherlockholmes murder steampunk pentagram clue detective scotlandyard coffin blackmagic arrest partner sherlockholmes murder steampunk pentagram clue detective scotlandyard coffin blackmagic arrest partner sherlockholmes murder steampunk pentagram clue detective scotlandyard coffin blackmagic arrest partner sherlockholmes murder steampunk pentagram clue robertdowneyjr. judelaw rachelmcadams robertdowneyjr. judelaw rachelmcadams eccentric consult detective, sherlock holmes doctor john watson battle bring new nemesis unravel deadly plot could destroy england.",5883.0,6.9960824215645765,guyritchie,Guy Ritchie,"A Action, Adventure, Crime, Mystery film. Starring Robert Downey Jr., Jude Law, Rachel McAdams. Directed by Guy Ritchie. Themes include detective, scotland yard, coffin, black magic, arrest, partner, sherlock holmes, murder, steampunk, pentagram. Overview: Eccentric consulting detective, Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England."
25196.0,Crazy Heart (2009),"scottcooper scottcooper scottcooper drama music romance drama music romance drama music romance drama music romance taxi countrymusic journalist guitar bar musician alcoholism independentfilm singer memory texan alcoholic drink guilt biscuit taxi countrymusic journalist guitar bar musician alcoholism independentfilm singer memory texan alcoholic drink guilt biscuit taxi countrymusic journalist guitar bar musician alcoholism independentfilm singer memory texan alcoholic drink guilt biscuit taxi countrymusic journalist guitar bar musician alcoholism independentfilm singer memory texan alcoholic drink guilt biscuit jeffbridges maggiegyllenhaal colinfarrell jeffbridges maggiegyllenhaal colinfarrell reporter jean craddock interview bad blake -- alcoholic, seen-better-days country music legend -- connect, hard-living crooner see possible save grace life jean young son. leave behind existence play shadow tommy, upstart kid mentored?",279.0,6.747666736094561,scottcooper,Scott Cooper,"A Drama, Music, Romance film. Starring Jeff Bridges, Maggie Gyllenhaal, Colin Farrell. Directed by Scott Cooper. Themes include taxi, country music, journalist, guitar, bar, musician, alcoholism, independent film, singer, memory. Overview: When reporter Jean Craddock interviews Bad Blake -- an alcoholic, seen-better-days country music legend -- they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son. But can he leave behind an existence playing in the shadow of Tommy, the upstart kid he once mentored?"
36811.0,The Last Station (2009),"michaelhoffman michaelhoffman michaelhoffman drama romance drama romance drama romance drama romance duringcreditsstinger duringcreditsstinger duringcreditsstinger duringcreditsstinger jamesmcavoy christopherplummer helenmirren jamesmcavoy christopherplummer helenmirren historical drama illustrate russian author leo tolstoy's struggle balance fame wealth commitment life devoid material things. countess sofya, wife muse leo tolstoy, use every trick seduction husband's loyal disciple, believe person responsible tolstoy sign new leaf work property russian people.",55.0,6.554153802220199,michaelhoffman,Michael Hoffman,"A Drama, Romance film. Starring James McAvoy, Christopher Plummer, Helen Mirren. Directed by Michael Hoffman. Themes include duringcreditsstinger. Overview: A historical drama that illustrates Russian author Leo Tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things. The Countess Sofya, wife and muse to Leo Tolstoy, uses every trick of seduction on her husband's loyal disciple, whom she believes was the person responsible for Tolstoy signing a new will that leaves his work and property to the Russian people."
23398.0,Alvin and the Chipmunks: The Squeakquel (2009),"bettythomas bettythomas bettythomas comedy family animation fantasy music comedy family animation fantasy music comedy family animation fantasy music comedy family animation fantasy music chipmunk cgi basedontvseries aftercreditsstinger duringcreditsstinger womandirector chipmunk cgi basedontvseries aftercreditsstinger duringcreditsstinger womandirector chipmunk cgi basedontvseries aftercreditsstinger duringcreditsstinger womandirector chipmunk cgi basedontvseries aftercreditsstinger duringcreditsstinger womandirector zacharylevi davidcross jasonlee zacharylevi davidcross jasonlee pop sensation alvin, simon theodore end care dave seville's twenty-something nephew toby. boy must put aside music super stardom return school, task save school's music program win $25,000 prize battle bands. chipmunk unexpectedly meet match three sing chipmunk know chipettes - brittany, eleanor jeanette. romantic musical spark ignite chipmunk chipettes square off.",688.0,5.347949706921881,bettythomas,Betty Thomas,"A Comedy, Family, Animation, Fantasy, Music film. Starring Zachary Levi, David Cross, Jason Lee. Directed by Betty Thomas. Themes include chipmunk, cgi, based on tv series, aftercreditsstinger, duringcreditsstinger, woman director. Overview: Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off."
25137.0,Beyond a Reasonable Doubt (2009),peterhyams peterhyams peterhyams crime drama mystery crime drama mystery crime drama mystery crime drama mystery reporter criminal reporter criminal reporter criminal reporter criminal michaeldouglas jessemetcalfe ambertamblyn michaeldouglas jessemetcalfe ambertamblyn remake 1956 fritz lang film novelist's investigation dirty district attorney lead setup within courtroom.,79.0,5.746191932722104,peterhyams,Peter Hyams,"A Crime, Drama, Mystery film. Starring Michael Douglas, Jesse Metcalfe, Amber Tamblyn. Directed by Peter Hyams. Themes include reporter, criminal. Overview: Remake of a 1956 Fritz Lang film in which a novelist's investigation of a dirty district attorney leads to a setup within the courtroom."
18898.0,Looking for Eric (2009),kenloach kenloach kenloach comedy drama comedy drama comedy drama comedy drama ex-lover independentfilm socialsatire soccer ex-lover independentfilm socialsatire soccer ex-lover independentfilm socialsatire soccer ex-lover independentfilm socialsatire soccer ericcantona steveevets stephaniebishop ericcantona steveevets stephaniebishop man try put life back track get advice unexpected benefactor (the ex football player eric cantona) comedy-drama acclaim british director ken loach.,74.0,6.37425637405183,kenloach,Ken Loach,"A Comedy, Drama film. Starring Eric Cantona, Steve Evets, Stephanie Bishop. Directed by Ken Loach. Themes include ex-lover, independent film, social satire, soccer. Overview: A man trying to put his life back on track gets some advice from an unexpected benefactor (the ex football player Eric Cantona) in this comedy-drama from acclaimed British director Ken Loach."
26123.0,American Pie Presents: The Book of Love (2009),"johnputch johnputch johnputch comedy comedy comedy comedy highschool teenager teencomedy teenagesexuality virginity highschool teenager teencomedy teenagesexuality virginity highschool teenager teencomedy teenagesexuality virginity highschool teenager teencomedy teenagesexuality virginity eugenelevy bughall kevinm.horton eugenelevy bughall kevinm.horton ten year first american pie movie, three new hapless virgin discover bible hidden school library east great fall high. unfortunately them, book ruined, incomplete advice, bible lead hilarious journey lose virginity.",454.0,5.184876410650814,johnputch,John Putch,"A Comedy film. Starring Eugene Levy, Bug Hall, Kevin M. Horton. Directed by John Putch. Themes include high school, teenager, teen comedy, teenage sexuality, virginity. Overview: Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined, and with incomplete advice, the Bible leads them on a hilarious journey to lose their virginity."
49687.0,Marriage Italian Style (1964),"vittoriodesica vittoriodesica vittoriodesica drama comedy romance drama comedy romance drama comedy romance drama comedy romance italian unknownfather italian unknownfather italian unknownfather italian unknownfather sophialoren marcellomastroianni aldopuglisi sophialoren marcellomastroianni aldopuglisi naples, second world war, wolf businessman domenico soriano meet seventeen year old whore filumena marturano brothel ally bombing. two year later, post-war, meet chance begin long affair. twenty-two years, filumena mistress administrate shop naples domenico traveling. domenico decides marry young cashier bakery, filumena lure near death marries her. later annuls matrimony, tell three son raise secretly, one legitimate son disclose identity. middle-age domenico use different subterfuge try find teenager might son.",59.0,7.258276219329007,vittoriodesica,Vittorio De Sica,"A Drama, Comedy, Romance film. Starring Sophia Loren, Marcello Mastroianni, Aldo Puglisi. Directed by Vittorio De Sica. Themes include italian, unknown father. Overview: In Naples, in the Second World War, the wolf businessman Domenico Soriano meets the seventeen years old whore Filumena Marturano in a brothel during an allied bombing. Two years later, in the post-war, they meet each other by chance and begin a long affair. For twenty-two years, Filumena is his mistress and administrates his shops in Naples while Domenico is traveling. When Domenico decides to marry the young cashier of his bakery, Filumena lures him as if she were near to death and he marries her. Later he annuls their matrimony, and she tells him that she has three sons that she raised secretly, one of them is his legitimate son but she does not disclose his identity. The middle-age Domenico uses the most different subterfuges trying to find which teenager might be his son."
25769.0,Carriers (2009),"àlexpastor davidpastor àlexpastor davidpastor àlexpastor davidpastor action drama horror sciencefiction thriller action drama horror sciencefiction thriller action drama horror sciencefiction thriller action drama horror sciencefiction thriller beach desperation infection survival biohazard disease trust virus pandemic beach desperation infection survival biohazard disease trust virus pandemic beach desperation infection survival biohazard disease trust virus pandemic beach desperation infection survival biohazard disease trust virus pandemic loutaylorpucci chrispine piperperabo loutaylorpucci chrispine piperperabo four friend flee viral pandemic soon learn dangerous virus.a deadly virus spread across globe. contagion everywhere, one safe one trusted. four young attractive people race back roads american west pound beat vacation soundtrack. aim retreat seclude utopian beach gulf mexico, could peacefully wait pandemic survive apocalyptic disease. plan take grim turn car break isolate road start chain event seal fate inexorable horrifying voyage hell western landscape populate hideous dead twist living.",288.0,5.854719529185086,àlexpastor davidpastor,Àlex Pastor & David Pastor,"A Action, Drama, Horror, Science Fiction, Thriller film. Starring Lou Taylor Pucci, Chris Pine, Piper Perabo. Directed by Àlex Pastor & David Pastor. Themes include beach, desperation, infection, survival, biohazard, disease, trust, virus, pandemic. Overview: Four friends fleeing a viral pandemic soon learn they are more dangerous than any virus.A deadly virus has spread across the globe. Contagion is everywhere, no one is safe and no one can be trusted. Four young attractive people race through the back roads of the American West to the pounding beat of a vacation soundtrack. Their aim is to retreat to secluded utopian beach in the Gulf of Mexico, where they could peacefully wait out the pandemic and survive the apocalyptic disease. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal the fate of each of them in an inexorable and horrifying voyage of hell through a western landscape populated by only the hideous dead or the twisted living."
25680.0,The Friends of Eddie Coyle (1973),"peteryates peteryates peteryates crime drama crime drama crime drama crime drama boston suspense bostongarden gritty boston suspense bostongarden gritty boston suspense bostongarden gritty boston suspense bostongarden gritty robertmitchum peterboyle richardjordan robertmitchum peterboyle richardjordan eddie's friends numerous, term friend suspect. small time hood eddie go back jail. order escape fate deal information steal gun feds. simultaneously supply arm bank robbing/kidnapping hoodlum chums. else deal feds? get blame snitch bank robbers?",38.0,6.994717894411078,peteryates,Peter Yates,"A Crime, Drama film. Starring Robert Mitchum, Peter Boyle, Richard Jordan. Directed by Peter Yates. Themes include boston, suspense, boston garden, gritty. Overview: Eddie's friends are numerous, but the term friends is suspect. As a small time hood Eddie is about to go back to jail. In order to escape this fate he deals information on stolen guns to the feds. Simultaneously he is supplying arms to his bank robbing/kidnapping hoodlum chums. But who else is dealing with the feds? Who gets the blame for snitching on the bank robbers?"
23963.0,Pontypool (2009),"brucemcdonald brucemcdonald brucemcdonald horror mystery sciencefiction horror mystery sciencefiction horror mystery sciencefiction horror mystery sciencefiction discjockey radiostation winter survival zombie fear ontariocanada radiobroadcast talkradio zombieapocalypse trappedinbuilding discjockey radiostation winter survival zombie fear ontariocanada radiobroadcast talkradio zombieapocalypse trappedinbuilding discjockey radiostation winter survival zombie fear ontariocanada radiobroadcast talkradio zombieapocalypse trappedinbuilding discjockey radiostation winter survival zombie fear ontariocanada radiobroadcast talkradio zombieapocalypse trappedinbuilding stephenmchattie lisahoule georginareilly stephenmchattie lisahoule georginareilly disc jockey grant mazzy report basement radio station canadian town pontypool, think another day work. hears report virus turn people zombies, mazzy barricade radio booth try figure way warn listener virus unlikely mode transmission.",187.0,6.556650173744785,brucemcdonald,Bruce McDonald,"A Horror, Mystery, Science Fiction film. Starring Stephen McHattie, Lisa Houle, Georgina Reilly. Directed by Bruce McDonald. Themes include disc jockey, radio station, winter, survival, zombie, fear, ontario canada, radio broadcast, talk radio, zombie apocalypse. Overview: When disc jockey Grant Mazzy reports to his basement radio station in the Canadian town of Pontypool, he thinks it's just another day at work. But when he hears reports of a virus that turns people into zombies, Mazzy barricades himself in the radio booth and tries to figure out a way to warn his listeners about the virus and its unlikely mode of transmission."
22327.0,Youth in Revolt (2009),"miguelarteta miguelarteta miguelarteta drama comedy romance drama comedy romance drama comedy romance drama comedy romance basedonnovel comingofage duringcreditsstinger basedonnovel comingofage duringcreditsstinger basedonnovel comingofage duringcreditsstinger basedonnovel comingofage duringcreditsstinger michaelcera zachgalifianakis justinlong michaelcera zachgalifianakis justinlong nick twisp (michael cera), teen taste finer thing life like sinatra fellini, fall hopelessly love beautiful, free-spirited sheeni saunders (portia doubleday) family vacation. family, geography jealous ex-lovers conspire keep two apart. nick abandon dull, predictable life develop rebellious alter ego: françois. ascot, moustache cigarette, françois stop nothing sheeni, lead nick path destruction unpredictable consequences..",323.0,5.939831059937249,miguelarteta,Miguel Arteta,"A Drama, Comedy, Romance film. Starring Michael Cera, Zach Galifianakis, Justin Long. Directed by Miguel Arteta. Themes include based on novel, coming of age, duringcreditsstinger. Overview: Nick Twisp (Michael Cera), a teen with a taste for the finer things in life like Sinatra and Fellini, falls hopelessly in love with the beautiful, free-spirited Sheeni Saunders (Portia Doubleday) while on a family vacation.  But family, geography and jealous ex-lovers conspire to keep these two apart. Nick abandons his dull, predictable life and develops a rebellious alter ego: François.  With his ascot, his moustache and his cigarette, François will stop at nothing to be with Sheeni, and leads Nick on a path of destruction with unpredictable consequences.."
19901.0,Daybreakers (2009),"michaelspierig peterspierig michaelspierig peterspierig michaelspierig peterspierig fantasy horror action thriller sciencefiction fantasy horror action thriller sciencefiction fantasy horror action thriller sciencefiction fantasy horror action thriller sciencefiction femalenudity sunrise waitress experiment rain sunlight vampire dystopia beautifulwoman slowmotionscene undead decapitation scientist epidemic nightcreatures femalenudity sunrise waitress experiment rain sunlight vampire dystopia beautifulwoman slowmotionscene undead decapitation scientist epidemic nightcreatures femalenudity sunrise waitress experiment rain sunlight vampire dystopia beautifulwoman slowmotionscene undead decapitation scientist epidemic nightcreatures femalenudity sunrise waitress experiment rain sunlight vampire dystopia beautifulwoman slowmotionscene undead decapitation scientist epidemic nightcreatures ethanhawke samneill willemdafoe ethanhawke samneill willemdafoe year 2019, plague transform almost every human vampires. face dwindle blood supply, fracture dominant race plot survival; meanwhile, researcher work covert band vampire way save humankind.",646.0,6.015911306467054,michaelspierig peterspierig,Michael Spierig & Peter Spierig,"A Fantasy, Horror, Action, Thriller, Science Fiction film. Starring Ethan Hawke, Sam Neill, Willem Dafoe. Directed by Michael Spierig & Peter Spierig. Themes include female nudity, sunrise, waitress, experiment, rain, sunlight, vampire, dystopia, beautiful woman, slow motion scene. Overview: In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind."
28178.0,Hachi: A Dog's Tale (2009),lassehallström lassehallström lassehallström drama family drama family drama family drama family japanese loyalty humananimalrelationship friendship friend familyrelationships dog newspaperreporter familydog wait japanese loyalty humananimalrelationship friendship friend familyrelationships dog newspaperreporter familydog wait japanese loyalty humananimalrelationship friendship friend familyrelationships dog newspaperreporter familydog wait japanese loyalty humananimalrelationship friendship friend familyrelationships dog newspaperreporter familydog wait richardgere joanallen jasonalexander richardgere joanallen jasonalexander drama base true story college professor's bond abandon dog take home.,1769.0,7.673943254796227,lassehallström,Lasse Hallström,"A Drama, Family film. Starring Richard Gere, Joan Allen, Jason Alexander. Directed by Lasse Hallström. Themes include japanese, loyalty, human animal relationship, friendship, friends, family relationships, dog, newspaper reporter, family dog, waiting. Overview: A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home."
25195.0,Leap Year (2010),"anandtucker anandtucker anandtucker romance comedy romance comedy romance comedy romance comedy taxi bar wale marriageproposal airplane pub cow weddingring wed proposal cardiologist ireland cliff taxi bar wale marriageproposal airplane pub cow weddingring wed proposal cardiologist ireland cliff taxi bar wale marriageproposal airplane pub cow weddingring wed proposal cardiologist ireland cliff taxi bar wale marriageproposal airplane pub cow weddingring wed proposal cardiologist ireland cliff amyadams matthewgoode adamscott amyadams matthewgoode adamscott yet another anniversary pass without marriage proposal boyfriend, anna decides take action. aware celtic tradition allow woman pop question feb. 29, plan follow lover dublin ask marry her. fate plans, however, anna wind side emerald isle handsome, surly, declan -- irishman may lead anna road true love.",474.0,6.487834032278736,anandtucker,Anand Tucker,"A Romance, Comedy film. Starring Amy Adams, Matthew Goode, Adam Scott. Directed by Anand Tucker. Themes include taxi, bar, wales, marriage proposal, airplane, pub, cow, wedding ring, wedding, proposal. Overview: When yet another anniversary passes without a marriage proposal from her boyfriend, Anna decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love."
20504.0,The Book of Eli (2010),"alberthughes allenhughes alberthughes allenhughes alberthughes allenhughes action thriller sciencefiction action thriller sciencefiction action thriller sciencefiction action thriller sciencefiction book post-apocalyptic dystopia faith blind book post-apocalyptic dystopia faith blind book post-apocalyptic dystopia faith blind book post-apocalyptic dystopia faith blind denzelwashington garyoldman milakunis denzelwashington garyoldman milakunis post-apocalyptic tale, lone man fight way across america order protect sacred book hold secret save humankind.",2207.0,6.5957249836669325,alberthughes allenhughes,Albert Hughes & Allen Hughes,"A Action, Thriller, Science Fiction film. Starring Denzel Washington, Gary Oldman, Mila Kunis. Directed by Albert Hughes & Allen Hughes. Themes include book, post-apocalyptic, dystopia, faith, blind. Overview: A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind."
33613.0,The Girl Who Kicked the Hornet's Nest (2009),"danielalfredson danielalfredson danielalfredson action thriller crime mystery action thriller crime mystery action thriller crime mystery action thriller crime mystery hacker hospital pedophile bullet computerhacker newspaperman threat hacker hospital pedophile bullet computerhacker newspaperman threat hacker hospital pedophile bullet computerhacker newspaperman threat hacker hospital pedophile bullet computerhacker newspaperman threat michaelnyqvist noomirapace lenaendre michaelnyqvist noomirapace lenaendre take bullet head, salander close supervision hospital set face trial attempt murder eventual release. help journalist mikael blomkvist researcher millennium magazine, salander must prove innocence. play powerful enemy past.",451.0,6.95220554308783,danielalfredson,Daniel Alfredson,"A Action, Thriller, Crime, Mystery film. Starring Michael Nyqvist, Noomi Rapace, Lena Endre. Directed by Daniel Alfredson. Themes include hacker, hospital, pedophile, bullet, computer hacker, newspaper man, threat. Overview: After taking a bullet to the head, Salander is under close supervision in a hospital and is set to face trial for attempted murder on her eventual release. With the help of journalist Mikael Blomkvist and his researchers at Millennium magazine, Salander must prove her innocence. In doing this she plays against powerful enemies and her own past."
21575.0,A Prophet (2009),"jacquesaudiard jacquesaudiard jacquesaudiard crime drama crime drama crime drama crime drama prison muslim arabian protection mafia money gangster spirit cruelty drug inmate arab corsican prison muslim arabian protection mafia money gangster spirit cruelty drug inmate arab corsican prison muslim arabian protection mafia money gangster spirit cruelty drug inmate arab corsican prison muslim arabian protection mafia money gangster spirit cruelty drug inmate arab corsican taharrahim nielsarestrup adelbencherif taharrahim nielsarestrup adelbencherif sentence six year prison, malik el djebena (tahar rahim) alone world neither read write. arrival prison, seem young brittle others detain there. fall sway group corsicans enforce rule prison. 'missions' go by, toughens win confidence corsican group.",398.0,7.406990019438884,jacquesaudiard,Jacques Audiard,"A Crime, Drama film. Starring Tahar Rahim, Niels Arestrup, Adel Bencherif. Directed by Jacques Audiard. Themes include prison, muslim, arabian, protection, mafia, money, gangster, spirit, cruelty, drug. Overview: Sentenced to six years in prison, Malik El Djebena (Tahar Rahim) is alone in the world and can neither read nor write. On his arrival at the prison, he seems younger and more brittle than the others detained there. At once he falls under the sway of a group of Corsicans who enforce their rule in the prison. As the 'missions' go by, he toughens himself and wins the confidence of the Corsican group."
28227.0,Collapse (2009),"chrissmith chrissmith chrissmith documentary documentary documentary documentary capitalism economics oilindustry prediction financialcrisis capitalism economics oilindustry prediction financialcrisis capitalism economics oilindustry prediction financialcrisis capitalism economics oilindustry prediction financialcrisis michaelruppert michaelruppert acclaim director american movie, documentary follow former los angeles police officer turn independent reporter michael ruppert. recount career radical thinker spell apocalyptic vision future, span crisis economics, energy, environment more.",39.0,7.0564340876383245,chrissmith,Chris Smith,"A Documentary film. Starring Michael Ruppert. Directed by Chris Smith. Themes include capitalism, economics, oil industry, prediction, financial crisis. Overview: From the acclaimed director of American Movie, the documentary follows former Los Angeles police officer turned independent reporter Michael Ruppert. He recounts his career as a radical thinker and spells out his apocalyptic vision of the future, spanning the crises in economics, energy, environment and more."
26820.0,My One and Only (2009),"richardloncraine richardloncraine richardloncraine comedy drama comedy drama comedy drama comedy drama filmproducer saintlouis roadtrip independentfilm moviestudio filmproducer saintlouis roadtrip independentfilm moviestudio filmproducer saintlouis roadtrip independentfilm moviestudio filmproducer saintlouis roadtrip independentfilm moviestudio renéezellweger loganlerman kevinbacon renéezellweger loganlerman kevinbacon mother take two son unusual road trip new york. pittsburgh, st. louis eventually hollywood quest find man take care all.",45.0,6.25088213161516,richardloncraine,Richard Loncraine,"A Comedy, Drama film. Starring Renée Zellweger, Logan Lerman, Kevin Bacon. Directed by Richard Loncraine. Themes include film producer, saint louis, road trip, independent film, movie studio. Overview: A mother takes her two sons on an unusual road trip from New York. Pittsburgh, St. Louis and eventually Hollywood in her quest to find a man to take care of them all."
24271.0,The Maiden Heist (2009),peterhewitt peterhewitt peterhewitt comedy crime comedy crime comedy crime comedy crime scuplture theft securityguard scuplture theft securityguard scuplture theft securityguard scuplture theft securityguard morganfreeman christopherwalken williamh.macy morganfreeman christopherwalken williamh.macy comedy center three museum security guard devise plan steal back artworks become attached transfer another museum.,102.0,5.929556532335276,peterhewitt,Peter Hewitt,"A Comedy, Crime film. Starring Morgan Freeman, Christopher Walken, William H. Macy. Directed by Peter Hewitt. Themes include scuplture, theft, security guard. Overview: A comedy centered on three museum security guards who devise a plan to steal back the artworks to which they have become attached after they are transferred to another museum."
1450.0,Blood: The Last Vampire (2009),"chrisnahon chrisnahon chrisnahon action adventure horror sciencefiction thriller action adventure horror sciencefiction thriller action adventure horror sciencefiction thriller action adventure horror sciencefiction thriller postwarperiod army postwarperiod army postwarperiod army postwarperiod army allisonmiller junji-hyun koyuki allisonmiller junji-hyun koyuki surface, saya stun 16-year-old, youthful exterior hide torment soul 400-year-old ""halfling."" bear human father vampire mother, century loner obsess use samurai skill rid world vampires, know survive blood like hunts.",94.0,5.423591315606232,chrisnahon,Chris Nahon,"A Action, Adventure, Horror, Science Fiction, Thriller film. Starring Allison Miller, Jun Ji-hyun, Koyuki. Directed by Chris Nahon. Themes include postwar period, army. Overview: On the surface, Saya is a stunning 16-year-old, but that youthful exterior hides the tormented soul of a 400-year-old ""halfling."" Born to a human father and a vampire mother, she has for centuries been a loner obsessed with using her samurai skills to rid the world of vampires, all the while knowing that she herself can survive only on blood like those she hunts."
18476.0,Horsemen (2009),jonasåkerlund jonasåkerlund jonasåkerlund crime drama horror mystery thriller crime drama horror mystery thriller crime drama horror mystery thriller crime drama horror mystery thriller police murder serialkiller police murder serialkiller police murder serialkiller police murder serialkiller dennisquaid zhangziyi loutaylorpucci dennisquaid zhangziyi loutaylorpucci recently widow detective still grieve wife's death discovers shock connection suspect serial kill spree link four horseman apocalypse.,124.0,5.6760739771999855,jonasåkerlund,Jonas Åkerlund,"A Crime, Drama, Horror, Mystery, Thriller film. Starring Dennis Quaid, Zhang Ziyi, Lou Taylor Pucci. Directed by Jonas Åkerlund. Themes include police, murder, serial killer. Overview: A recently widowed detective still grieving over his wife's death discovers a shocking connection between himself and the suspects in a serial killing spree linked to the Four Horsemen of the Apocalypse."
15774.0,"Swades: We, the People (2004)","ashutoshgowariker ashutoshgowariker ashutoshgowariker drama drama drama drama shahrukhkhan gayatrijoshi kishoribalal shahrukhkhan gayatrijoshi kishoribalal set modern day india, swades film tackle issue development throw grass root level. india, colorful, heterogeneous complex mohan bhargava (shah rukh khan), bright young scientist work project manager nasa, return quest find childhood nanny.",78.0,7.001961503549979,ashutoshgowariker,Ashutosh Gowariker,"A Drama film. Starring Shah Rukh Khan, Gayatri Joshi, Kishori Balal. Directed by Ashutosh Gowariker. Themes include . Overview: Set in modern day India, Swades is a film that tackles the issues that development throws up on a grass root level. It is to this India, which is colorful, heterogeneous and complex that Mohan Bhargava (Shah Rukh Khan), a bright young scientist working as a project manager in NASA, returns on a quest to find his childhood nanny."
21521.0,Project A II (1987),"jackiechan jackiechan jackiechan action comedy action comedy action comedy action comedy corruption kungfu police pirate violence frame historical corruption kungfu police pirate violence frame historical corruption kungfu police pirate violence frame historical corruption kungfu police pirate violence frame historical jackiechan maggiecheung michaelchanwai-man jackiechan maggiecheung michaelchanwai-man dragon transfer police head sai wan district, contend gangster kingpin, anti-manchu revolutionaries, runaway pirates, manchu loyalists corrupt police superintendent.",56.0,6.49355209330664,jackiechan,Jackie Chan,"A Action, Comedy film. Starring Jackie Chan, Maggie Cheung, Michael Chan Wai-Man. Directed by Jackie Chan. Themes include corruption, kung fu, police, pirate, violence, framed, historical. Overview: Dragon is now transferred to be the police head of Sai Wan district, and has to contend with a gangster kingpin, anti-Manchu revolutionaries, some runaway pirates, Manchu Loyalists and a corrupt police superintendent."
44027.0,"My Son, My Son, What Have Ye Done (2009)","wernerherzog wernerherzog wernerherzog crime drama thriller crime drama thriller crime drama thriller crime drama thriller suspense policestandoff suspense policestandoff suspense policestandoff suspense policestandoff michaelshannon willemdafoe chloësevigny michaelshannon willemdafoe chloësevigny brad (michael shannon) commit murder barricade inside house. help friend neighbours, cop piece together strange tale nice young man arrive dark place; base true story, grip unnerving blend deadpan comedy, melodrama raw tragedy flesh expert cast, include willem dafoe chloe sevigny",54.0,6.122951004518155,wernerherzog,Werner Herzog,"A Crime, Drama, Thriller film. Starring Michael Shannon, Willem Dafoe, Chloë Sevigny. Directed by Werner Herzog. Themes include suspense, police standoff. Overview: Brad (Michael Shannon) has committed murder and barricaded himself inside his house. With the help of his friends and neighbours, the cops piece together the strange tale of how this nice young man arrived at such a dark place; Based on a true story, this gripping and unnerving blend of deadpan comedy, melodrama and raw tragedy is fleshed out by an expert cast, including Willem Dafoe and Chloe Sevigny"
31175.0,Soul Kitchen (2009),"fatihakin fatihakin fatihakin drama comedy drama comedy drama comedy drama comedy adambousdoukos birolünel moritzbleibtreu adambousdoukos birolünel moritzbleibtreu soul kitchen film center likable hopelessly disorganize restauranteur, zinos, whose cafe second home motley crew lovable eccentrics. girlfriend nadine move shanghai, love-sick zinos decides fly her, leave restaurant hand unreliable ex-con brother illias. decision turn disastrous: illias gamble away restaurant shady real estate agent, zinos find nadine new lover. brother stop argue get together, soul kitchen might still one last chance stay business. mayhem follow hilariously entertaining story self-realization, set irresistibly soulful soundtrack.",117.0,6.846488002633096,fatihakin,Fatih Akin,"A Drama, Comedy film. Starring Adam Bousdoukos, Birol Ünel, Moritz Bleibtreu. Directed by Fatih Akin. Themes include . Overview: SOUL KITCHEN film centers on a likable but hopelessly disorganized restauranteur, Zinos, whose cafe is second home to a motley crew of lovable eccentrics. When his girlfriend Nadine up and moves to Shanghai, a love-sick Zinos decides to fly after her, leaving his restaurant in the hands of his unreliable ex-con brother Illias. Both decisions turn out disastrous: Illias gambles away the restaurant to a shady real estate agent, and Zinos finds Nadine with a new lover. If the brothers can stop arguing and get it together, the Soul Kitchen might still have one last chance at staying in business. The mayhem that follows is a hilariously entertaining story of self-realization, set to an irresistibly soulful soundtrack."
